,station_id,acces_code,latitude,longitude,city,state,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_connector_types,ev_pricing
4999,49459,public,40.441085,-79.962199,Pittsburgh,PA,0,2,-1,J1772,Free
5000,49460,public,40.442208,-79.961653,Pittsburgh,PA,0,5,-1,J1772,-1
5038,49676,public,43.216099,-77.73619,Rochester,NY,0,3,-1,J1772,Free
5039,49678,public,40.964447,-73.840117,Yonkers,NY,0,1,1,CHADEMO J1772,Free
5040,49679,private,40.964447,-73.840117,Yonkers,NY,0,2,-1,J1772,-1
5053,49696,public,39.910283,-75.223483,Philadelphia,PA,0,1,1,CHADEMO J1772,Free
5054,49697,private,39.910283,-75.223483,Philadelphia,PA,0,1,-1,J1772,Free
5055,49698,public,39.953071,-75.16003,Philadelphia,PA,0,1,-1,J1772,-1
5056,49700,public,40.390722,-80.040469,Pittsburgh,PA,0,2,-1,J1772,Free
5057,49701,private,40.390722,-80.040469,Pittsburgh,PA,0,1,-1,J1772,Free
5058,49704,public,39.888301,-75.354763,Swarthmore,PA,0,1,-1,J1772,Free
5059,49705,private,39.888301,-75.354763,Swarthmore,PA,0,1,-1,J1772,Free
5060,49706,public,41.822692,-71.348906,East Providence,RI,0,1,1,CHADEMO J1772 J1772COMBO,Free
5061,49707,private,41.822692,-71.348906,East Providence,RI,0,1,-1,J1772,Free
5062,49708,public,41.51931,-71.290753,Middletown,RI,0,1,1,CHADEMO J1772,Free
5063,49710,private,41.96108,-71.494611,North Smithfield,RI,0,1,-1,J1772,Free
5064,49711,public,41.671765,-71.500169,West Warwick,RI,0,1,1,CHADEMO J1772 J1772COMBO,Free
5065,49712,private,41.671765,-71.500169,West Warwick,RI,0,1,-1,J1772,Free
5085,49756,public,44.438669,-73.2108,South Burlington,VT,0,2,2,CHADEMO J1772 J1772COMBO,Free
5086,49757,private,44.438669,-73.2108,South Burlington,VT,0,1,-1,J1772,-1
5118,49809,public,42.715137,-71.139068,Lawrence,MA,0,0,2,CHADEMO J1772COMBO,Free
5169,49898,public,40.573827,-74.290584,Avenel,NJ,0,1,-1,J1772,Free
5170,49900,public,40.575337,-74.571677,Bridgewater,NJ,0,2,1,CHADEMO J1772 J1772COMBO,Free
5171,49901,private,40.575337,-74.571677,Bridgewater,NJ,0,1,-1,J1772,-1
5172,49902,public,40.864552,-74.50632,Denville,NJ,0,1,1,CHADEMO J1772 J1772COMBO,Free
5173,49903,private,40.864552,-74.50632,Denville,NJ,0,1,-1,J1772,-1
5174,49905,public,40.71696,-74.09634,Jersey City,NJ,0,1,-1,J1772,Free
5175,49906,private,40.71696,-74.09634,Jersey City,NJ,0,1,-1,J1772,-1
5176,49907,public,40.338246,-74.068682,Red Bank,NJ,0,1,2,CHADEMO J1772 J1772COMBO,Free
5178,49909,private,40.338246,-74.068682,Red Bank,NJ,0,1,-1,J1772,-1
5179,49910,public,40.687162,-74.31859,Springfield,NJ,0,1,1,CHADEMO J1772 J1772COMBO,Free
5180,49911,private,40.687162,-74.31859,Springfield,NJ,0,1,-1,J1772,-1
5181,49912,public,39.727845,-75.031104,Turnersville,NJ,0,1,1,CHADEMO J1772,Free
5182,49913,private,39.727845,-75.031104,Turnersville,NJ,0,2,-1,J1772,-1
5192,49932,public,42.115661,-79.253776,Jamestown,NY,0,1,-1,J1772,Free
5193,49933,private,42.115661,-79.253776,Jamestown,NY,0,1,-1,J1772,-1
5194,49938,public,40.68117,-73.845621,Ozone Park,NY,0,1,-1,J1772,Free
5195,49939,private,40.68117,-73.845621,Ozone Park,NY,0,1,-1,J1772,-1
5196,49941,public,43.137476,-77.465214,Penfield,NY,0,1,-1,J1772,Free
5219,50005,public,41.498591,-72.097938,Norwich,CT,0,1,-1,J1772,-1
5220,50006,private,41.498591,-72.097938,Norwich,CT,0,1,-1,J1772,-1
5245,50080,public,42.09573,-72.606154,West Springfield,MA,0,2,-1,J1772,-1
5264,50160,private,41.176442,-73.230597,Fairfield,CT,0,1,-1,J1772,Free
5265,50161,private,41.176442,-73.230597,Fairfield,CT,0,2,-1,J1772,-1
5266,50166,public,42.317003,-72.631695,Northampton,MA,0,2,-1,J1772,Free
5267,50167,public,42.331731,-72.635918,Northampton,MA,0,2,-1,J1772,Free
5270,50185,public,40.443069,-79.948937,Pittsburgh,PA,0,1,-1,J1772,Free
5376,50400,public,40.262951,-76.88662,Harrisburg,PA,0,1,-1,J1772,-1
5378,50446,private,41.622765,-72.786298,Berlin,CT,0,2,-1,J1772,-1
5379,50448,public,41.766034,-72.673634,Hartford,CT,0,17,1,CHADEMO J1772 J1772COMBO TESLA,-1
5385,50483,public,42.169074,-72.64656,Holyoke,MA,0,2,-1,J1772,-1
5386,50484,public,41.648435,-70.291855,Hyannis,MA,0,1,-1,J1772,Free
5436,50726,public,44.178505,-73.244996,Vergennes,VT,1,1,-1,J1772 NEMA515,-1
5448,50806,public,41.798222,-71.906607,Brooklyn,CT,0,1,1,J1772 J1772COMBO,Free
5449,50808,public,41.784813,-72.602704,East Hartford,CT,0,2,-1,J1772,Free
5450,50809,public,41.766656,-72.676489,Hartford,CT,0,2,-1,J1772,Free
5451,50810,public,41.762852,-72.668973,Hartford,CT,0,6,-1,J1772,Free
5452,50811,private,41.77508,-72.699468,Hartford,CT,0,4,-1,J1772,Free
5453,50812,public,41.550883,-72.662214,Middletown,CT,0,4,-1,J1772,Free
5454,50814,private,41.686416,-72.80552,New Britain,CT,0,1,-1,J1772,-1
5455,50815,private,41.145873,-73.499459,New Canaan,CT,0,3,-1,J1772,-1
5456,50816,public,41.1464,-73.4924,New Canaan,CT,0,1,-1,J1772,Free
5457,50819,public,41.691611,-72.656507,Wethersfield,CT,0,1,-1,J1772,Free
5458,50828,public,41.766822,-72.671417,Hartford,CT,0,1,-1,J1772,Free
5459,50829,public,41.800421,-72.242231,Mansfield,CT,0,1,-1,J1772,$1 per hour
5460,50831,public,42.151933,-71.49534,Milford,MA,0,2,1,CHADEMO J1772 J1772COMBO,-1
5469,50854,public,42.816614,-73.889657,Niskayuna,NY,0,2,-1,J1772,Free
5480,51074,public,41.804877,-72.243355,Storrs,CT,0,4,-1,J1772,$3 per session for ticket holders; $1 per hour parking fee
5483,51095,public,42.677277,-73.84716,Albany,NY,0,2,-1,J1772,-1
5540,51534,public,42.447366,-71.750743,Sterling,MA,0,1,-1,J1772,Free
5543,51537,public,43.100514,-77.443475,Fairport,NY,0,6,-1,J1772,Free
5640,51963,public,41.909753,-73.042576,Barkhamsted,CT,0,2,-1,J1772,Free
5647,51978,public,42.34054,-72.64216,Northampton,MA,0,2,-1,J1772,-1
5654,52006,public,40.324267,-74.073959,Red Bank,NJ,0,1,-1,J1772,Free
5659,52053,public,42.589292,-72.602897,Greenfield,MA,0,2,-1,J1772,Free
5660,52054,public,42.587554,-72.601296,Greenfield,MA,0,2,-1,J1772,Free
5665,52063,public,41.069942,-72.43726,Southold,NY,0,2,-1,J1772,-1
5671,52134,public,44.51551,-72.374511,Hardwick,VT,0,1,-1,J1772,Free
5672,52135,public,44.43,-72.017402,St. Johnsbury,VT,1,1,-1,J1772 NEMA520,Free
5713,52276,private,42.286247,-71.594009,Westborough,MA,0,1,-1,J1772,-1
5774,52591,public,41.806352,-71.340689,East Providence,RI,0,2,-1,J1772,-1
5775,52595,public,41.632642,-71.241091,Portsmouth,RI,0,2,-1,J1772,-1
5776,52596,public,41.824046,-71.413992,Providence,RI,0,2,-1,J1772,-1
5777,52597,public,41.832591,-71.415682,Providence,RI,0,2,-1,J1772,-1
5778,52598,public,41.377485,-71.524399,South Kingstown,RI,0,2,-1,J1772,-1
5779,52599,public,41.705525,-71.492508,Warwick,RI,0,2,-1,J1772,-1
5791,52621,public,41.292505,-72.789844,Branford,CT,0,2,-1,J1772,Free
5800,52647,private,41.631028,-72.742309,Berlin,CT,0,1,-1,J1772,-1
5801,52649,public,41.649365,-72.770648,New Britain,CT,0,1,-1,J1772,Free
5802,52650,public,41.354043,-72.211435,Niantic,CT,0,1,-1,J1772,Free
5803,52651,public,41.491597,-72.091456,Uncasville,CT,0,4,-1,J1772,Free
5834,52816,public,41.848142,-71.354116,East Providence,RI,0,2,-1,J1772,-1
5835,52818,public,41.935666,-71.478371,Lincoln,RI,0,2,-1,J1772,-1
5836,52819,public,41.38966,-71.472971,Narragansett,RI,0,2,-1,J1772,-1
5837,52820,public,41.842714,-71.466754,North Providence,RI,0,2,-1,J1772,-1
5838,52824,public,41.725751,-71.436907,Warwick,RI,0,2,-1,J1772,-1
5911,53042,public,41.792418,-71.367373,East Providence,RI,0,2,-1,J1772,-1
5912,53055,public,41.875843,-71.517483,Smithfield,RI,0,2,-1,J1772,-1
5917,53091,public,42.408624,-71.118634,Medford,MA,0,2,-1,J1772,-1
5918,53093,public,42.364399,-71.259886,Waltham,MA,0,2,-1,J1772,-1
6036,53397,public,41.575311,-72.501947,East Hampton,CT,0,1,-1,J1772,Free
6043,53419,public,42.333019,-72.635767,Northampton,MA,0,2,-1,J1772,-1
6049,53442,public,41.791563,-73.659717,Millbrook,NY,0,1,-1,J1772,Free
6053,53460,public,41.984954,-71.607723,Burrillville,RI,0,2,-1,J1772,-1
6054,53466,public,41.722985,-71.473189,Warwick,RI,0,2,-1,J1772,-1
6066,53548,public,41.795898,-72.552974,Manchester,CT,0,1,-1,J1772,Free
6067,53551,public,41.282264,-73.492605,Ridgefield,CT,0,2,-1,J1772,Free
6110,53689,public,42.4332,-71.452006,Maynard,MA,0,3,-1,J1772,Free
6113,53700,public,44.46322,-72.687544,Stowe,VT,0,2,-1,J1772,-1
6215,53889,private,40.082323,-74.172823,Lakewood,NJ,0,2,-1,J1772,Free
6217,53894,private,43.456212,-73.383459,Comstock,NY,0,2,-1,J1772,-1
6259,53975,public,43.205714,-77.476722,Webster,NY,0,2,-1,J1772,Free
6260,53976,public,43.110055,-75.293478,Yorkville,NY,0,1,-1,J1772,Free
6298,55674,public,42.364906,-71.09234,Cambridge,MA,0,2,-1,J1772,-1
6320,58295,public,44.408287,-73.218887,Shelburne,VT,0,2,-1,J1772,-1
6416,60454,public,42.035561,-80.066293,Erie,PA,0,2,-1,J1772,-1
6417,60455,public,40.134012,-75.207484,Fort Washington,PA,0,2,-1,J1772,-1
6504,60739,public,40.719618,-73.649987,Garden City,NY,0,2,-1,J1772,-1
6507,60757,public,41.140188,-73.358893,Westport,CT,0,2,-1,J1772,Free
6508,60758,public,41.780058,-72.312334,Coventry,CT,0,2,-1,J1772,Free
6509,60764,public,41.818345,-72.867973,West Simsbury,CT,0,1,-1,J1772,Free
6510,60765,private,41.676993,-72.842319,Plainville,CT,0,1,-1,J1772,-1
6511,60767,public,41.396042,-73.451059,Danbury,CT,0,2,-1,J1772,Free
6530,60865,private,42.180922,-72.629513,Holyoke,MA,0,2,-1,J1772,-1
6532,60897,public,41.072882,-73.476469,Darien,CT,0,2,-1,J1772,-1
6533,60899,private,41.309276,-72.383105,Old Saybrook,CT,0,1,-1,J1772,-1
6534,60900,public,41.167407,-73.233711,Fairfield,CT,0,1,1,CHADEMO J1772,-1
6536,60904,public,39.955612,-75.321745,Drexel Hill,PA,0,1,-1,J1772,Free
6537,60905,private,39.955612,-75.321745,Drexel Hill,PA,0,1,-1,J1772,Free
6538,60906,public,44.2304,-72.552045,Barre,VT,0,1,-1,J1772,Free
6539,60908,public,40.30054,-78.886445,Johnstown,PA,0,1,-1,J1772,Free
6540,60909,private,40.30054,-78.886445,Johnstown,PA,0,1,-1,J1772,Free
6541,60910,public,40.836286,-76.834656,Hummels Wharf,PA,0,1,-1,J1772,Free
6543,60922,public,40.290139,-74.041359,Eatontown,NJ,0,2,-1,J1772,-1
6577,61063,public,43.152697,-77.603915,Rochester,NY,0,2,-1,J1772,-1
6578,61065,public,43.15395,-77.607471,Rochester,NY,0,2,-1,J1772,-1
6623,61213,public,43.256302,-77.606672,Rochester,NY,0,2,-1,J1772,-1
6625,61215,public,40.328096,-75.130034,Doylestown,PA,0,2,-1,J1772,-1
6659,61317,public,42.594042,-72.228514,Athol,MA,0,4,-1,J1772,Free
6702,61419,public,40.684542,-74.333898,Springfield Township,NJ,0,1,-1,J1772,-1
6769,61605,public,44.478917,-73.217428,Burlington,VT,0,2,-1,J1772,-1
6773,61621,public,41.55775,-72.113144,Yantic,CT,0,1,-1,J1772,Free
6774,61626,public,44.463243,-73.215921,Burlington,VT,0,2,-1,J1772,-1
6788,61694,public,40.454592,-79.947636,Pittsburgh,PA,0,2,-1,J1772,-1
6791,61719,private,40.814101,-74.2078,Montclair,NJ,0,1,-1,J1772,Free
6796,61756,public,41.126373,-73.390319,Norwalk,CT,0,1,-1,J1772,Free
6797,61757,public,41.65514,-72.729203,Newington,CT,0,3,-1,J1772,Free
6798,61758,public,41.306955,-72.766102,North Branford,CT,0,1,-1,J1772,Free
6799,61759,public,41.306583,-72.944576,New Haven,CT,0,2,-1,J1772,Free
6800,61760,public,43.129935,-77.386788,Fairport,NY,0,1,-1,J1772,Free
6806,61790,public,43.607584,-73.1796,Castleton,VT,0,2,-1,J1772,-1
6821,61892,public,41.280284,-72.595184,Madison,CT,0,2,-1,J1772,-1
6835,61922,public,41.578557,-73.41116,New Milford,CT,0,1,-1,J1772,-1
6836,61931,public,44.294322,-72.682833,Middlesex,VT,0,2,-1,J1772,-1
6912,62201,public,42.641816,-71.310149,Lowell,MA,0,2,-1,J1772,-1
6935,62281,public,42.559675,-70.887056,Beverly,MA,0,2,-1,J1772,Free
6937,62283,public,42.851318,-72.559928,Brattleboro,VT,0,2,-1,J1772,Free
6943,62307,public,43.16603,-77.591324,Rochester,NY,0,2,-1,J1772,-1
6956,62333,public,41.852842,-71.412466,Providence,RI,0,2,-1,J1772,-1
6965,62427,public,39.435912,-74.613812,Egg Harbor Township,NJ,0,1,-1,J1772,-1
6978,62484,public,41.398492,-73.443485,Danbury,CT,0,4,-1,J1772,Free
6979,62485,public,41.394446,-73.492801,Danbury,CT,0,1,-1,J1772,Free
6980,62486,public,41.39936,-73.442053,Danbury,CT,0,3,-1,J1772,Free
6981,62487,public,41.187855,-73.250024,Fairfield,CT,0,1,-1,J1772,Free
6982,62488,public,41.763287,-72.670165,Hartford,CT,0,2,-1,J1772,Free
6983,62489,public,41.764376,-72.668833,Hartford,CT,0,2,-1,J1772,Free
6984,62490,public,41.658572,-72.366742,Hebron,CT,0,2,-1,J1772,Free
6985,62493,public,41.102848,-73.452539,Norwalk,CT,0,2,-1,J1772,Free
6986,62495,public,41.281421,-73.498417,Ridgefield,CT,0,2,-1,J1772,-1
7079,62769,public,42.542895,-71.515342,Littleton,MA,0,2,-1,J1772,-1
7100,62829,public,41.365973,-72.026147,Groton,CT,0,1,-1,J1772,Free
7198,63140,public,43.191311,-77.801933,Spencerport,NY,0,2,-1,J1772,Free
7204,63173,public,41.6938875513217,-72.7663278757019,New Britain,CT,0,3,-1,J1772,Free
7205,63174,public,41.122442,-73.315136,Westport,CT,0,1,-1,J1772,Free
7206,63175,public,41.28803792045919,-72.41582933729553,Old Saybrook,CT,0,3,-1,J1772,Free
7298,63478,public,43.101378,-78.941072,Niagara Falls,NY,0,2,-1,J1772,Free
7299,63479,public,42.933441,-78.731633,Buffalo,NY,0,3,-1,J1772,Free
7316,63550,public,43.627083,-72.79483,Killington,VT,0,2,-1,J1772,-1
7333,63609,private,42.456219,-71.024859,Saugus,MA,0,1,-1,J1772,Free
7336,63614,public,42.441386,-71.430141,Acton,MA,0,2,-1,J1772,Free
7339,63618,private,41.237296,-74.379503,Warwick,NY,0,2,-1,J1772,-1
7340,63619,public,39.082387,-74.811638,Cape May,NJ,2,2,-1,J1772 NEMA520,Free
7342,63621,public,40.309943,-75.952676,Reading,PA,0,1,-1,J1772,Free
7349,63640,public,40.605571,-80.051469,Wexford,PA,0,1,-1,J1772,Free
7352,63643,public,42.786617,-78.761212,Orchard Park,NY,0,1,-1,J1772,Free
7384,63711,private,42.458421,-71.160537,Winchester,MA,0,2,-1,J1772,-1
7385,63712,public,39.924598,-75.314275,Springfield,PA,0,2,-1,J1772,Free
7386,63713,public,39.913015,-75.223375,Philadelphia,PA,0,2,-1,J1772,Free
7393,63731,public,42.884941,-72.555587,Brattleboro,VT,0,2,-1,J1772,Free
7418,63803,private,42.153631,-70.848472,Hanover,MA,0,1,-1,J1772,-1
7424,63811,public,41.463278,-72.442533,East Haddam,CT,0,1,-1,J1772,Free
7425,63813,public,41.283487,-72.351019,Old Saybrook,CT,0,1,-1,J1772,Free
7428,63825,public,44.409435,-73.217765,Shelburne,VT,0,1,-1,J1772,Free
7452,63870,public,40.040168,-75.032708,Philadelphia,PA,0,2,-1,J1772,Maximum payment of $15 for customers; Maximum payment of $29.95 for non-customers
7453,63872,private,40.119701,-75.504738,Phoenixville,PA,0,2,-1,J1772,-1
7454,63873,public,40.199827,-75.136981,Horsham,PA,0,2,-1,J1772,Free
7462,63913,public,40.543127,-80.008617,Pittsburgh,PA,0,6,-1,TESLA,-1
7464,63944,public,44.562497,-72.597235,Morristown,VT,0,2,-1,J1772,-1
7476,63981,public,39.992718,-75.773874,Coatesville,PA,0,1,-1,J1772,Free
7477,63982,public,42.418993,-76.867035,Burdett,NY,0,1,-1,J1772,-1
7481,63988,public,43.08779,-77.674413,Rochester,NY,0,6,-1,J1772,Free
7482,63990,public,42.359957,-71.062137,Boston,MA,0,2,-1,J1772,Free
7516,64131,public,42.739746,-73.808186,Albany,NY,0,16,-1,J1772,Free
7519,64136,public,44.810808,-73.083917,St. Albans,VT,0,2,-1,J1772,Free
7522,64140,public,40.587162,-74.194747,Staten Island,NY,0,1,-1,J1772,Free
7523,64141,public,40.91966,-73.051332,Port Jefferson Station,NY,0,1,-1,J1772,Free
7534,64192,public,40.222952,-74.643819,Trenton,NJ,0,2,-1,J1772,-1
7572,64331,public,40.454654,-79.941368,Pittsburgh,PA,0,3,-1,J1772,Free
7573,64332,public,40.436119,-79.960709,Pittsburgh,PA,0,1,-1,J1772,Free
7574,64334,public,40.463583,-80.177254,Moon Township,PA,0,4,-1,J1772,Free
7575,64335,public,40.414055,-80.190816,Oakdale,PA,0,1,-1,J1772,Free
7576,64336,public,40.438256,-79.9486675,Pittsburgh,PA,0,2,-1,J1772,Free
7577,64337,public,40.316832,-80.121711,Bridgeville,PA,0,2,-1,J1772,Free
7578,64338,public,40.484758,-79.922289,Pittsburgh,PA,0,1,-1,J1772,Free
7579,64339,public,40.446443,-79.954536,Pittsburgh,PA,0,1,-1,J1772,Free
7580,64340,public,40.440241,-79.957768,Pittsburgh,PA,0,2,-1,J1772,Free
7581,64341,public,40.44246,-79.960253,Pittsburgh,PA,0,3,-1,J1772,Free
7582,64343,public,40.446466,-80.018355,Pittsburgh,PA,0,1,-1,J1772,Free
7583,64345,private,40.278882,-80.163933,Canonsburg,PA,0,1,-1,J1772,-1
7584,64346,public,40.444874,-79.955521,Pittsburgh,PA,0,6,-1,J1772,Free
7585,64347,public,40.444188,-79.958779,Pittsburgh,PA,0,6,-1,J1772,Free
7586,64348,public,40.454915,-79.942404,Pittsburgh,PA,0,3,-1,J1772,Free
7587,64349,public,40.466049,-79.952992,Pittsburgh,PA,0,2,-1,J1772,Free
7588,64350,public,40.436276,-79.985191,Pittsburgh,PA,0,1,-1,J1772,Free
7589,64351,public,40.491031,-79.895769,Pittsburgh,PA,0,1,-1,J1772,Free
7590,64352,public,40.57294551513611,-80.01626050793456,Pittsburgh,PA,0,1,-1,J1772,Free
7591,64353,public,40.445818,-79.965079,Pittsburgh,PA,0,2,-1,J1772,Free
7592,64354,public,40.455031,-79.938253,Pittsburgh,PA,0,2,-1,J1772,Free
7593,64356,public,40.131935,-79.997254,Bentleyville,PA,0,1,-1,J1772,Free
7594,64357,public,40.44428,-79.994574,Pittsburgh,PA,0,2,-1,J1772 TESLA,Free
7611,64397,public,41.7385909,-72.208134,Willimantic,CT,0,4,-1,J1772,Free
7655,64705,public,40.968038,-72.562787,Laurel,NY,0,1,-1,J1772,Free
7656,64706,public,40.948819,-72.582795,Jamesport,NY,0,1,-1,J1772,Free
7671,64754,public,40.532779,-74.861809,Flemington,NJ,0,2,-1,J1772,-1
7735,64952,public,41.811022,-72.923177,Canton,CT,0,2,-1,J1772,Free
7736,64953,public,41.290395,-72.695702,Guilford,CT,0,2,-1,J1772,Free
7737,64954,public,41.80577,-71.882323,Killingly,CT,0,1,-1,J1772,Free
7738,64955,public,41.102079,-73.40565,Norwalk,CT,0,4,-1,J1772,Free
7739,64956,public,41.953668,-72.303231,Stafford Springs,CT,0,4,-1,J1772,Free
7740,64957,public,41.71292,-72.217506,Windham,CT,0,2,-1,J1772,Free
7741,64958,public,41.354138,-73.014176,Woodbridge,CT,0,2,-1,J1772,Free
7744,64973,public,41.028292,-74.073326,Woodcliff Lake,NJ,0,0,1,J1772COMBO,-1
7745,64974,public,41.028392,-74.072444,Woodcliff Lake,NJ,0,0,1,J1772COMBO,-1
7746,64975,public,41.034229,-74.073055,Woodcliff Lake,NJ,0,0,1,J1772COMBO,-1
7748,65005,public,42.530541,-71.149336,Wilmington,MA,0,2,-1,J1772,-1
7766,65270,public,41.310139,-73.905002,Cortlandt,NY,0,2,-1,J1772,-1
7767,65271,public,41.076261187618826,-73.86568628783567,Tarrytown,NY,0,3,-1,J1772,-1
7768,65273,public,41.159228,-73.773508,Chappaqua,NY,0,3,-1,J1772,-1
7769,65274,public,41.034121,-73.766241,White Plains,NY,0,3,-1,J1772,$1.50 per hour
7770,65275,public,41.026867,-73.767674,White Plains,NY,0,2,-1,J1772,$1.50 per hour
7771,65276,public,41.02894,-73.763727,White Plains,NY,0,2,-1,J1772,$1.50 per hour
7772,65277,public,42.948234,-76.431694,Skaneateles,NY,0,3,-1,J1772,-1
7773,65278,public,41.031464,-73.769946,White Plains,NY,0,3,-1,J1772,$1.50 per hour
7774,65281,public,44.695363,-73.492162,Plattsburgh,NY,0,2,-1,J1772,Free
7775,65284,public,41.505079,-73.983205,Beacon,NY,0,4,-1,J1772,-1
7776,65285,public,40.914818,-73.119813,Stony Brook,NY,0,2,-1,J1772,$2 per hour
7777,65287,public,40.756177,-73.990558,New York,NY,0,2,-1,J1772,-1
7778,65288,public,40.62215,-74.02565,Brooklyn,NY,0,5,-1,J1772,Free
7779,65290,public,40.745358,-73.942642,Queens,NY,0,9,-1,J1772,Free
7780,65291,public,40.817326,-73.920914,Bronx,NY,0,3,-1,J1772,Free
7781,65296,public,40.63947,-74.076912,Staten Island,NY,0,5,-1,J1772,-1
7782,65299,public,42.114535,-79.217718,Jamestown,NY,0,2,-1,J1772,Free
7783,65302,public,44.991537,-73.36399,Rouses Point,NY,0,2,-1,J1772,-1
7784,65303,public,40.656692,-73.580924,Freeport,NY,0,1,-1,J1772,Free
7789,65332,public,44.196637,-72.502262,Barre,VT,0,2,-1,J1772,-1
7790,65343,public,40.275519,-74.293644,Freehold,NJ,0,2,-1,J1772,-1
7910,65670,public,40.496879,-74.446529,New Brunswick,NJ,0,5,-1,J1772,Free
7911,65671,public,40.494646,-74.447516,New Brunswick,NJ,0,5,-1,J1772,Free
7915,65681,public,42.39264,-72.729866,Williamsburg,MA,2,2,-1,J1772 NEMA515 NEMA520,Free
7943,65817,public,41.745582,-72.689438,Hartford,CT,0,4,-1,J1772,Free
7944,65818,public,41.537218,-72.796702,Meriden,CT,0,2,-1,J1772,Free
7945,65819,public,41.805152,-72.253601,Storrs,CT,0,2,-1,J1772,Free
8126,66719,public,41.283237,-72.6798,Guilford,CT,0,2,-1,J1772,-1
8206,67028,public,39.89583,-75.171484,Philadelphia,PA,0,2,-1,J1772,-1
8212,67043,public,41.016356,-74.211628,Franklin Lakes,NJ,0,2,-1,J1772,-1
8220,67078,public,40.025083,-76.221311,Lancaster,PA,0,2,-1,J1772,-1
8228,67114,public,40.216137,-80.210805,Washington,PA,0,2,-1,J1772,-1
8244,67155,public,44.190746,-72.824043,Waitsfield,VT,0,2,-1,J1772,Free; donations accepted
8254,67190,public,40.349613,-74.070044,Red Bank,NJ,0,1,-1,J1772,Free
8258,67249,public,44.124263,-72.882637,Warren,VT,0,2,-1,J1772,Free
8306,67365,public,40.314814,-75.943771,Reading,PA,0,2,-1,J1772,-1
8307,67371,public,42.33593,-71.067034,Boston,MA,0,2,-1,J1772,-1
8366,67656,public,42.878851,-73.193283,Bennington,VT,0,2,-1,J1772,-1
8380,67753,public,42.103472,-75.892293,Binghamton,NY,0,1,-1,J1772,Free
8407,67969,private,41.316154,-72.924948,New Haven,CT,0,5,-1,J1772,Free
8414,67987,public,41.299792,-73.106051,Shelton,CT,0,1,2,CHADEMO J1772 J1772COMBO,-1
8426,68007,public,39.947785,-77.652777,Chambersburg,PA,0,1,-1,J1772,Free
8528,68410,public,40.434971,-79.996112,Pittsburgh,PA,0,3,-1,J1772,Free
8529,68412,public,40.444975,-79.99285,Pittsburgh,PA,0,4,-1,J1772,Free
8533,68427,public,42.102585,-72.594334,Springfield,MA,0,2,-1,J1772,Free
8534,68428,public,41.661067,-70.272285,Hyannis,MA,0,2,-1,J1772,Free
8535,68429,private,42.272277,-71.222118,Needham,MA,0,2,-1,J1772,-1
8536,68430,public,42.629952,-70.640756,Gloucester,MA,0,3,-1,J1772,Free
8557,68579,public,42.664671,-73.790463,Albany,NY,0,1,-1,J1772,Free
8642,68766,public,39.948033,-75.154625,Philadelphia,PA,0,2,-1,J1772,-1
8666,68934,public,41.6659341,-72.8580302,Plainville,CT,0,1,-1,J1772,Free
8667,68935,public,41.6717114,-72.8670212999999,Plainville,CT,0,1,-1,J1772,Free
8668,68936,public,41.725002,-72.6724543999999,Wethersfield,CT,0,2,-1,J1772,Free
8669,68937,public,41.394315,-73.075525,Seymour,CT,0,2,-1,J1772,Free
8670,68939,public,41.251966,-73.297822,Easton,CT,0,2,-1,J1772,Free
8683,69089,public,41.6972,-72.7214,Newington,CT,0,4,-1,J1772,Free
8720,69212,public,41.056304,-74.121976,Ramsey,NJ,0,2,-1,J1772,-1
8908,70450,private,39.438013,-74.616268,Egg Harbor Township,NJ,0,2,-1,J1772,-1
8909,70451,public,43.185219,-76.242663,Liverpool,NY,0,1,-1,J1772,Free
8910,70452,public,42.76943,-73.754611,Latham,NY,0,1,-1,J1772,Free
8915,70460,private,43.185219,-76.242663,Liverpool,NY,0,1,-1,J1772,-1
